Annotation Cluster 1	Enrichment Score: 10.096337286188458
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0006807~nitrogen compound metabolic process	35	60.3448275862069	0.0013226313800440246	YOL148C, YMR061W, YPR107C, YJR093C, YGR156W, YNL317W, YAL043C, YCR077C, YDR448W, YKL059C, YDR176W, YGR252W, YKR002W, YJR022W, YER146W, YPL047W, YBR081C, YPL254W, YLR115W, YDR301W, YLR055C, YER112W, YBL026W, YNL147W, YHR099W, YDR392W, YLR438C-A, YDR195W, YER133W, YGL066W, YOL149W, YDR378C, YJL124C, YCL010C, YLR277C	58	1947	4970	1.5403892814763651	0.36489366811955626	0.005264730175184695	1.7885079869716658
GOTERM_MF_ALL	GO:0003676~nucleic acid binding	24	41.37931034482759	0.0017516372050791651	YLR115W, YPR107C, YMR061W, YDR301W, YJR093C, YNL317W, YGR156W, YER112W, YAL043C, YDR448W, YKL059C, YBL026W, YNL147W, YLR438C-A, YKR002W, YDR392W, YJR022W, YDR195W, YER146W, YER133W, YDR378C, YOL149W, YJL124C, YLR277C	58	1113	4955	1.8421786411376522	0.14446853551502947	0.015482140834513713	1.8851275048893057
GOTERM_BP_ALL	GO:0034645~cellular macromolecule biosynthetic process	24	41.37931034482759	0.051156445163775224	YOL148C, YLR115W, YPR107C, YDR301W, YJR093C, YLR055C, YNL317W, YGR156W, YAL043C, YDR448W, YKL059C, YDR176W, YHR099W, YGR252W, YKR002W, YDR392W, YDR195W, YPL047W, YBR081C, YER133W, YPL254W, YGL066W, YLR277C, YCL010C	58	1466	4970	1.4028320082796255	0.999999984942534	0.16788923260787225	51.131116341569324
GOTERM_BP_ALL	GO:0009059~macromolecule biosynthetic process	24	41.37931034482759	0.05375023543344637	YOL148C, YLR115W, YPR107C, YDR301W, YJR093C, YLR055C, YNL317W, YGR156W, YAL043C, YDR448W, YKL059C, YDR176W, YHR099W, YGR252W, YKR002W, YDR392W, YDR195W, YPL047W, YBR081C, YER133W, YPL254W, YGL066W, YLR277C, YCL010C	58	1473	4970	1.3961654610576584	0.9999999941117794	0.17421207923289694	52.921576042175154
GOTERM_BP_ALL	GO:0044249~cellular biosynthetic process	24	41.37931034482759	0.43640937083951414	YOL148C, YLR115W, YPR107C, YDR301W, YJR093C, YLR055C, YNL317W, YGR156W, YAL043C, YDR448W, YKL059C, YDR176W, YHR099W, YGR252W, YKR002W, YDR392W, YDR195W, YPL047W, YBR081C, YER133W, YPL254W, YGL066W, YLR277C, YCL010C	58	1914	4970	1.0744784347638092	1.0	0.7952925558237359	99.9598010292078
GOTERM_BP_ALL	GO:0009058~biosynthetic process	24	41.37931034482759	0.4738874822945872	YOL148C, YLR115W, YPR107C, YDR301W, YJR093C, YLR055C, YNL317W, YGR156W, YAL043C, YDR448W, YKL059C, YDR176W, YHR099W, YGR252W, YKR002W, YDR392W, YDR195W, YPL047W, YBR081C, YER133W, YPL254W, YGL066W, YLR277C, YCL010C	58	1944	4970	1.0578969774372073	1.0	0.8259339548911797	99.98427067487727

Annotation Cluster 3	Enrichment Score: 8.808046329544704
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0008054~cyclin catabolic process	11	18.96551724137931	1.113576815484667E-18	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	12	4970	78.54885057471265	3.819568477112408E-16	3.819568477112408E-16	1.5184406785457412E-15
GOTERM_BP_ALL	GO:0007091~mitotic metaphase/anaphase transition	11	18.96551724137931	4.779755589035333E-18	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	13	4970	72.50663129973475	1.6394561670391192E-15	8.197280835195596E-16	6.5175345059054364E-15
GOTERM_BP_ALL	GO:0031145~anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process	11	18.96551724137931	4.779755589035333E-18	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	13	4970	72.50663129973475	1.6394561670391192E-15	8.197280835195596E-16	6.5175345059054364E-15
GOTERM_BP_ALL	GO:0044265~cellular macromolecule catabolic process	32	55.172413793103445	1.0405011848488096E-17	YDL147W, YBL084C, YNL172W, YLR127C, YCR077C, YDL097C, YLR421C, YER146W, YHR027C, YIL075C, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YLR102C, YHR200W, YDR394W, YGL048C, YOL149W, YDR378C, YJL124C, YFR036W	58	475	4970	5.772776769509981	3.568919064031417E-15	1.1896396880104723E-15	1.4187968923022431E-14
GOTERM_BP_ALL	GO:0006511~ubiquitin-dependent protein catabolic process	23	39.6551724137931	1.110036124182364E-17	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	185	4970	10.653308480894689	3.807423905945509E-15	9.518559764863772E-16	1.513612695752969E-14
GOTERM_BP_ALL	GO:0009057~macromolecule catabolic process	32	55.172413793103445	3.676546879131258E-17	YDL147W, YBL084C, YNL172W, YLR127C, YCR077C, YDL097C, YLR421C, YER146W, YHR027C, YIL075C, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YLR102C, YHR200W, YDR394W, YGL048C, YOL149W, YDR378C, YJL124C, YFR036W	58	496	4970	5.528364849833148	1.2610555795420215E-14	2.1017592992367023E-15	5.01323147197847E-14
GOTERM_CC_ALL	GO:0005680~anaphase-promoting complex	11	18.96551724137931	3.8604037418521825E-17	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	16	5615	66.55711206896551	3.6673835547595735E-15	4.074870616399526E-16	4.243374328628133E-14
GOTERM_CC_ALL	GO:0000152~nuclear ubiquitin ligase complex	11	18.96551724137931	2.07416571132152E-16	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	18	5615	59.161877394636015	2.1094237467877974E-14	1.7763568394002505E-15	2.4424906541753444E-13
GOTERM_BP_ALL	GO:0019941~modification-dependent protein catabolic process	23	39.6551724137931	2.8050353746020098E-15	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	238	4970	8.280933062880326	9.520162436160717E-13	9.514611321037592E-14	3.785860513971784E-12
GOTERM_BP_ALL	GO:0051603~proteolysis involved in cellular protein catabolic process	23	39.6551724137931	6.1202246230084156E-15	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	247	4970	7.9791986597794216	2.094435735955358E-12	1.6109336087311021E-13	8.326672684688674E-12
GOTERM_BP_ALL	GO:0043632~modification-dependent macromolecule catabolic process	23	39.6551724137931	1.3078740767766631E-14	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	256	4970	7.6986799568965525	4.4935166698678586E-12	2.9953817204386723E-13	1.786348846621877E-11
GOTERM_BP_ALL	GO:0000022~mitotic spindle elongation	11	18.96551724137931	1.7603201509165235E-14	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	23	4970	40.98200899550225	6.054823309398216E-12	3.7847502909471586E-13	2.4069635173873394E-11
GOTERM_BP_ALL	GO:0051231~spindle elongation	11	18.96551724137931	1.7603201509165235E-14	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	23	4970	40.98200899550225	6.054823309398216E-12	3.7847502909471586E-13	2.4069635173873394E-11
GOTERM_BP_ALL	GO:0044248~cellular catabolic process	32	55.172413793103445	6.140438643872233E-13	YDL147W, YBL084C, YNL172W, YLR127C, YCR077C, YDL097C, YLR421C, YER146W, YHR027C, YIL075C, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YLR102C, YHR200W, YDR394W, YGL048C, YOL149W, YDR378C, YJL124C, YFR036W	58	696	4970	3.939754260800634	2.106240737376197E-10	1.1085465878579726E-11	8.373191029420468E-10
GOTERM_BP_ALL	GO:0051276~chromosome organization	24	41.37931034482759	7.552443671657178E-12	YGL240W, YOL148C, YBL084C, YNL172W, YOR249C, YDL008W, YLR127C, YLR055C, YDR448W, YDR176W, YHR099W, YGR252W, YDR392W, YPL047W, YLR102C, YER133W, YBR081C, YPL254W, YGL066W, YHR166C, YDR118W, YFR036W, YKL022C, YCL010C	58	387	4970	5.314087142475274	2.590474279529076E-9	1.2952372507868404E-10	1.0298240038508766E-8
GOTERM_CC_ALL	GO:0000151~ubiquitin ligase complex	12	20.689655172413794	8.273356618823241E-12	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	59	5615	19.690239625949737	7.859712880531333E-10	3.74271724723485E-11	9.094136554921306E-9
GOTERM_BP_ALL	GO:0044257~cellular protein catabolic process	23	39.6551724137931	8.875546952975177E-12	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	351	4970	5.614991649474408	3.0443194631857295E-9	1.4496759348503474E-10	1.2102463475827108E-8
GOTERM_BP_ALL	GO:0043687~post-translational protein modification	25	43.103448275862064	1.1488379698710499E-11	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YKL059C, YDR176W, YGR252W, YPL047W, YBR081C, YPL254W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	436	4970	4.91339765896868	3.940509474276155E-9	1.791140569196159E-10	1.5665202468539974E-8
GOTERM_BP_ALL	GO:0030163~protein catabolic process	23	39.6551724137931	1.8430272426322154E-11	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	364	4970	5.414456233421751	6.3215782608594395E-9	2.6339908032468884E-10	2.5130952874263812E-8
GOTERM_BP_ALL	GO:0009056~catabolic process	32	55.172413793103445	1.9403717281766515E-11	YDL147W, YBL084C, YNL172W, YLR127C, YCR077C, YDL097C, YLR421C, YER146W, YHR027C, YIL075C, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YLR102C, YHR200W, YDR394W, YGL048C, YOL149W, YDR378C, YJL124C, YFR036W	58	790	4970	3.4709733740724578	6.655469397820468E-9	2.559795708734214E-10	2.6458313318045157E-8
GOTERM_BP_ALL	GO:0006508~proteolysis	23	39.6551724137931	3.002815188032738E-11	YDL147W, YGL240W, YBL084C, YNL172W, YOR249C, YER021W, YDL008W, YLR127C, YDL097C, YLR421C, YKL145W, YHR027C, YLR102C, YOR261C, YHR200W, YIL075C, YDR394W, YFR004W, YGL048C, YHR166C, YDR118W, YFR036W, YKL022C	58	373	4970	5.283812517333827	1.0299673336433557E-8	3.6784542079004723E-10	4.0945580259688086E-8
GOTERM_BP_ALL	GO:0007052~mitotic spindle organization	11	18.96551724137931	8.090897917920583E-11	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	48	4970	19.63721264367816	2.7751768216788264E-8	9.56957513231771E-10	1.1032506019859056E-7
GOTERM_BP_ALL	GO:0007051~spindle organization	11	18.96551724137931	1.539940087382396E-10	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	51	4970	18.48208248816768	5.281995418826568E-8	1.7606651692148034E-9	2.0998175420672283E-7
GOTERM_MF_ALL	GO:0004842~ubiquitin-protein ligase activity	12	20.689655172413794	1.1185296774718845E-9	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	81	4955	12.656449553001275	9.954913959830947E-8	9.954913959830947E-8	1.2141978977808776E-6
GOTERM_BP_ALL	GO:0016567~protein ubiquitination	12	20.689655172413794	1.8427615741471396E-9	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	85	4970	12.0973630831643	6.320670330461908E-7	1.7557422959946223E-8	2.512735641779784E-6
GOTERM_MF_ALL	GO:0019787~small conjugating protein ligase activity	12	20.689655172413794	2.453092584250037E-9	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	87	4955	11.783590963139119	2.1832521945874817E-7	1.0916261572457842E-7	2.6629063398786457E-6
GOTERM_MF_ALL	GO:0016881~acid-amino acid ligase activity	12	20.689655172413794	6.382348603682675E-9	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	95	4955	10.791288566243194	5.680288702736291E-7	1.8934299261808007E-7	6.928232654246358E-6
GOTERM_BP_ALL	GO:0000070~mitotic sister chromatid segregation	11	18.96551724137931	1.0543563226249266E-8	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	77	4970	12.241379310344827	3.616435672704199E-6	9.272928314096873E-8	1.4376892587542045E-5
GOTERM_BP_ALL	GO:0010498~proteasomal protein catabolic process	11	18.96551724137931	1.541654507371882E-8	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	80	4970	11.782327586206895	5.287861008840267E-6	1.25901777559001E-7	2.1021546525723522E-5
GOTERM_BP_ALL	GO:0043161~proteasomal ubiquitin-dependent protein catabolic process	11	18.96551724137931	1.541654507371882E-8	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	80	4970	11.782327586206895	5.287861008840267E-6	1.25901777559001E-7	2.1021546525723522E-5
GOTERM_BP_ALL	GO:0000819~sister chromatid segregation	11	18.96551724137931	1.9684411884872954E-8	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	82	4970	11.494953742640874	6.751730547649437E-6	1.5344892778657027E-7	2.6841083256012865E-5
GOTERM_BP_ALL	GO:0032446~protein modification by small protein conjugation	12	20.689655172413794	2.4433021453902346E-8	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	108	4970	9.521072796934865	8.380491358650488E-6	1.8218534159064603E-7	3.331614621959744E-5
GOTERM_BP_ALL	GO:0070647~protein modification by small protein conjugation or removal	13	22.413793103448278	2.462199392416433E-8	YBL084C, YGL240W, YNL172W, YOR249C, YDL008W, YLR127C, YKL059C, YPL047W, YLR102C, YDR118W, YHR166C, YKL022C, YFR036W	58	135	4970	8.251596424010216	8.445308345761404E-6	1.796881542448503E-7	3.3573823354782206E-5
GOTERM_MF_ALL	GO:0016879~ligase activity, forming carbon-nitrogen bonds	12	20.689655172413794	1.7535756079004586E-7	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	130	4955	7.885941644562334	1.5606702494230795E-5	3.121359984592509E-6	1.9035578184833923E-4
GOTERM_BP_ALL	GO:0000226~microtubule cytoskeleton organization	11	18.96551724137931	1.8071684634419648E-7	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	103	4970	9.1513223970539	6.198396282286467E-5	1.1695442955206303E-6	2.4641990900020616E-4
GOTERM_BP_ALL	GO:0007059~chromosome segregation	13	22.413793103448278	2.323821614974013E-7	YBL084C, YGL240W, YNL172W, YOR249C, YDL008W, YLR127C, YCR077C, YLR102C, YER133W, YDR118W, YHR166C, YKL022C, YFR036W	58	165	4970	6.751306165099268	7.97039141346989E-5	1.4492187800918543E-6	3.1686903323446813E-4
GOTERM_BP_ALL	GO:0007017~microtubule-based process	11	18.96551724137931	6.045421685129654E-7	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	117	4970	8.056292366637194	2.073365293003837E-4	3.70281504613601E-6	8.243328181722909E-4
GOTERM_BP_ALL	GO:0048285~organelle fission	13	22.413793103448278	1.3453346360003332E-6	YBL084C, YGL240W, YNL172W, YOR249C, YDL008W, YLR127C, YLR102C, YER133W, YFR004W, YDR118W, YHR166C, YKL022C, YFR036W	58	194	4970	5.742090295058657	4.6134363884142715E-4	7.5647269702772135E-6	0.0018344432518357934
GOTERM_BP_ALL	GO:0007067~mitosis	12	20.689655172413794	3.588932966808791E-6	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	176	4970	5.842476489028214	0.0012302488392758049	1.9539590315864608E-5	0.004893652749937694
GOTERM_BP_ALL	GO:0000087~M phase of mitotic cell cycle	12	20.689655172413794	4.008380740601928E-6	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	178	4970	5.776830685780705	0.0013739326386668083	2.115173552241778E-5	0.005465571977503192
GOTERM_BP_ALL	GO:0000280~nuclear division	12	20.689655172413794	6.1477774578778595E-6	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	186	4970	5.528364849833149	0.0021064724163708526	3.147255174307251E-5	0.008382603403478406
GOTERM_MF_ALL	GO:0016874~ligase activity	12	20.689655172413794	7.769880137713271E-6	YGL240W, YBL084C, YNL172W, YKL059C, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	190	4955	5.395644283121597	6.912829725370662E-4	8.643651649697937E-5	0.008434117425570875
GOTERM_BP_ALL	GO:0007010~cytoskeleton organization	11	18.96551724137931	1.691758687387896E-4	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	221	4970	4.265095958807926	0.056380467743823104	7.63290544695816E-4	0.23043685271366687
GOTERM_BP_ALL	GO:0051301~cell division	13	22.413793103448278	4.4521182146168507E-4	YBL084C, YGL240W, YNL172W, YOR249C, YDL008W, YLR127C, YCR077C, YLR102C, YER133W, YDR118W, YHR166C, YKL022C, YFR036W	58	347	4970	3.2102752658253007	0.1416485590142743	0.0018839226731612868	0.605373146430388
GOTERM_BP_ALL	GO:0000278~mitotic cell cycle	12	20.689655172413794	6.27521289932117E-4	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	309	4970	3.3277535989286906	0.19370642392833326	0.0025907029542052706	0.8522854882933251
GOTERM_BP_ALL	GO:0000279~M phase	12	20.689655172413794	0.0012300441946957816	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	335	4970	3.069480185280494	0.34437405125962184	0.004954331937474188	1.6642798344268184
GOTERM_BP_ALL	GO:0006996~organelle organization	25	43.103448275862064	0.0015701533160104668	YOL148C, YBL084C, YNL172W, YLR127C, YDR448W, YDR176W, YGR252W, YPL047W, YBR081C, YPL254W, YFR004W, YDR118W, YHR166C, YKL022C, YGL240W, YOR249C, YDL008W, YLR055C, YHR099W, YDR392W, YLR102C, YER133W, YGL066W, YCL010C, YFR036W	58	1180	4970	1.8154587960257158	0.41666044986611217	0.00617608865138819	2.1199049408223036
GOTERM_BP_ALL	GO:0022403~cell cycle phase	12	20.689655172413794	0.007453571006064918	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	422	4970	2.4366726589311978	0.9231692456374572	0.028739725325142684	9.698432885879493
GOTERM_BP_ALL	GO:0022402~cell cycle process	12	20.689655172413794	0.03576820599645854	YGL240W, YBL084C, YNL172W, YOR249C, YDL008W, YLR102C, YER133W, YLR127C, YDR118W, YHR166C, YFR036W, YKL022C	58	530	4970	1.94014313597918	0.9999962482273798	0.12697976516110143	39.14407623460217
GOTERM_BP_ALL	GO:0007049~cell cycle	13	22.413793103448278	0.048857734361387434	YBL084C, YGL240W, YNL172W, YOR249C, YDL008W, YLR127C, YCR077C, YLR102C, YER133W, YDR118W, YHR166C, YKL022C, YFR036W	58	627	4970	1.7766595171313864	0.9999999654697368	0.1623275627730868	49.49181565463806
GOTERM_MF_ALL	GO:0003824~catalytic activity	29	50.0	0.3977324890001825	YBL084C, YNL172W, YLR127C, YDR448W, YKL059C, YDR176W, YGR252W, YKR002W, YHR027C, YIL075C, YFR004W, YHR166C, YDR118W, YKL022C, YGL240W, YOR249C, YER021W, YDL008W, YHR099W, YKL145W, YLR102C, YOR261C, YER133W, YDR394W, YGL066W, YGL048C, YOL149W, YFR036W, YLR277C	58	2307	4955	1.0739055049848287	1.0	0.9184955914365204	99.59304386983146
GOTERM_CC_ALL	GO:0005737~cytoplasm	31	53.44827586206896	0.9945116628090561	YDL147W, YBL084C, YNL172W, YMR061W, YLR127C, YCR077C, YDL097C, YLR421C, YJR022W, YHR027C, YBR081C, YIL075C, YFR004W, YDR118W, YGL240W, YER021W, YDR301W, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YLR102C, YHR200W, YER133W, YDR394W, YGL048C, YOL149W, YDR378C, YJL124C	58	3809	5615	0.7879025176306569	1.0	0.9999922939761583	100.0

Annotation Cluster 4	Enrichment Score: 7.858744839042088
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0032991~macromolecular complex	58	100.0	1.824614195398633E-28	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	1850	5615	3.035135135135135	1.7333834856287012E-26	1.7333834856287012E-26	2.0056246843990086E-25
GOTERM_BP_ALL	GO:0044260~cellular macromolecule metabolic process	58	100.0	8.407857032961531E-16	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	2716	4970	1.8298969072164948	3.0464519795714295E-13	3.3861802251067274E-14	1.2101430968414206E-12
GOTERM_BP_ALL	GO:0043170~macromolecule metabolic process	58	100.0	4.2935552023766695E-15	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	2794	4970	1.7788117394416607	1.485145340041072E-12	1.2378986724570495E-13	5.906386491005833E-12
GOTERM_BP_ALL	GO:0044238~primary metabolic process	58	100.0	3.3288197990157277E-10	YBL084C, YNL172W, YPR107C, YJR093C, YLR127C, YCR077C, YKL059C, YLR421C, YDR176W, YGR252W, YPL254W, YKL022C, YGL240W, YLR115W, YOR249C, YDR301W, YHR099W, YDR392W, YDR195W, YHR200W, YLR102C, YER133W, YOL149W, YJL124C, YLR277C, YFR036W, YDL147W, YOL148C, YMR061W, YGR156W, YNL317W, YAL043C, YDL097C, YDR448W, YKR002W, YJR022W, YER146W, YPL047W, YHR027C, YBR081C, YIL075C, YFR004W, YHR166C, YDR118W, YER021W, YDL008W, YLR055C, YER112W, YBL026W, YNL147W, YLR438C-A, YKL145W, YOR261C, YDR394W, YGL048C, YGL066W, YDR378C, YCL010C	58	3398	4970	1.4626250735726898	1.1417850032113819E-7	3.568078388305196E-9	4.5390805558653824E-7
